rownum,X,X.1,Surface..pixel.2.,clustersize,name,Sample,Subsample,initial subsample sum,initial cells,initial sample sum,initial sample day,initial average sum,rounded initial cells average,final clustersize,final sum,final cells.1,final cells.2,final cells.3,final sum day,cluster percentage,Exp.growth.1,Exp.growth.2,Exp.growth.3,d4.1,d7.1,d9.1,d11.1,d14.1,d16.1,d18.1,d21.1,d25.1,d29.1,d31.1,d33.1,d4.2,d7.2,d9.2,d11.2,d14.2,d16.2,d18.2,d21.2,d25.2,d29.2,d31.2,d33.2,d4.3,d7.3,d9.3,d11.3,d14.3,d16.3,d18.3,d21.3,d25.3,d29.3,d31.3,d33.3,D.4.A,D.7.A,D.9.A,D.11.A,D.14.A,D.16.A,D.18.A,D.21.A,D.25.A,D.29.A,D.31.A,D.33.A,D.4.B,D.7.B,D.9.B,D.11.B,D.14.B,D.16.B,D.18.B,D.21.B,D.25.B,D.29.B,D.31.B,D.33.B,D.4.C,D.7.C,D.9.C,D.11.C,D.14.C,D.16.C,D.18.C,D.21.C,D.25.C,D.29.C,D.31.C,D.33.C,Sample2,SampleAbbrev,D.4.lm,D.7.lm,D.9.lm,D.11.lm,D.14.lm,D.16.lm,D.18.lm,D.21.lm,D.25.lm,D.29.lm,D.31.lm,D.33.lm,d4gm,d7gm,d9gm,d11gm,d14gm,d16gm,d18gm,d21gm,d25gm,d29gm,d31gm,rgm4,rgm7,rgm9,rgm11,rgm14,rgm16,rgm18,rgm21,rgm25,rgm29,rgm31,D.4.N,D.7.N,D.9.N,D.11.N,D.14.N,D.16.N,D.18.N,D.21.N,D.25.N,D.29.N,D.31.N
42996,11,11,94,0.94,Movie-6475-Image Export-269merge.txt,26B.11.4,1,2210,22,11282,4,3760.666667,37,194.6919192,19469.19192,311,201,195,31,0.042533937,0.098101869,0.081935646,0.080813226,22,29.52826853,35.92925254,43.71780846,58.67778127,71.39764456,86.87485347,116.6029092,172.6353729,255.5937256,311,378.4169575,22,28.13035923,33.13932639,39.04020368,49.91886154,58.80754782,69.27897741,88.58375099,122.9393359,170.6191049,201,236.7905988,22,28.03579627,32.95386602,38.7346689,49.3616948,58.02077678,68.1988443,86.90949566,120.0754388,165.8979941,195,229.2071113,0.935746606,1.255953503,1.528212551,1.859490495,2.495797031,3.036822891,3.695129514,4.959580753,7.342862015,10.87140733,13.2280543,16.0955629,0.935746606,1.196494917,1.40954601,1.66053355,2.123245694,2.501316514,2.946707637,3.767815653,5.229093923,7.257102198,8.549321267,10.07163633,0.935746606,1.192472782,1.40165765,1.647537953,2.0995472,2.467852044,2.900765323,3.696602983,5.107281107,7.056294773,8.294117647,9.74908075,26B.11.4,11,4.918837104,10.18024253,13.68784615,17.19544977,22.4568552,25.96445882,29.47206244,34.73346787,41.74867511,48.76388235,52.27148597,55.77908959,3473.76612,14818.80671,35695.27785,19729.14927,13440.27468,38925.90116,53629.48087,30622.4867,51678.73268,65392.39788,57906.53153,0.635813246,0.635813246,0.439560654,-0.296460603,-0.127947143,0.531702048,0.160219532,-0.186788112,0.130827935,0.058839919,-0.060787913,1.477529481,6.30302186,15.18260687,8.391583851,5.71667792,16.55671814,22.81072942,13.02494909,21.98099942,27.81396109,24.62992744
42997,12,12,113,1.13,Movie-6475-Image Export-269merge.txt,26B.11.4,1,2210,22,11282,4,3760.666667,37,194.6919192,19469.19192,311,201,195,31,0.051131222,0.098101869,0.081935646,0.080813226,22,29.52826853,35.92925254,43.71780846,58.67778127,71.39764456,86.87485347,116.6029092,172.6353729,255.5937256,311,378.4169575,22,28.13035923,33.13932639,39.04020368,49.91886154,58.80754782,69.27897741,88.58375099,122.9393359,170.6191049,201,236.7905988,22,28.03579627,32.95386602,38.7346689,49.3616948,58.02077678,68.1988443,86.90949566,120.0754388,165.8979941,195,229.2071113,1.124886878,1.509816445,1.837106578,2.235344957,3.000266644,3.650648794,4.442017395,5.962049203,8.827057528,13.06881945,15.90180995,19.34892136,1.124886878,1.438339635,1.694454245,1.99617331,2.552412377,3.006901767,3.542318755,4.529395412,6.286038439,8.723963281,10.27737557,12.10739261,1.124886878,1.433504515,1.68497143,1.980550944,2.523923761,2.966673202,3.487090229,4.443788692,6.139603884,8.482567121,9.970588235,11.71963963,26B.11.4,11,5.913070136,12.23795113,16.45453846,20.67112579,26.99600679,31.21259412,35.42918145,41.75406244,50.1872371,58.62041176,62.8369991,67.05358643,3473.76612,14818.80671,35695.27785,19729.14927,13440.27468,38925.90116,53629.48087,30622.4867,51678.73268,65392.39788,57906.53153,0.635813246,0.635813246,0.439560654,-0.296460603,-0.127947143,0.531702048,0.160219532,-0.186788112,0.130827935,0.058839919,-0.060787913,1.776179057,7.577036917,18.25143166,10.08775506,6.872176649,19.90328883,27.42140877,15.65765157,26.42396739,33.43593195,29.60831703
42998,13,13,156,1.56,Movie-6475-Image Export-269merge.txt,26B.11.4,1,2210,22,11282,4,3760.666667,37,194.6919192,19469.19192,311,201,195,31,0.070588235,0.098101869,0.081935646,0.080813226,22,29.52826853,35.92925254,43.71780846,58.67778127,71.39764456,86.87485347,116.6029092,172.6353729,255.5937256,311,378.4169575,22,28.13035923,33.13932639,39.04020368,49.91886154,58.80754782,69.27897741,88.58375099,122.9393359,170.6191049,201,236.7905988,22,28.03579627,32.95386602,38.7346689,49.3616948,58.02077678,68.1988443,86.90949566,120.0754388,165.8979941,195,229.2071113,1.552941176,2.084348367,2.536182532,3.08596295,4.14196103,5.039833734,6.132342598,8.230793589,12.18602632,18.04191004,21.95294118,26.71178524,1.552941176,1.985672416,2.339246569,2.755779083,3.523684344,4.151121023,4.890280759,6.252970658,8.678070766,12.04370152,14.18823529,16.7146305,1.552941176,1.978997383,2.326155248,2.734211922,3.484354927,4.095584243,4.814036069,6.134787929,8.475913326,11.71044664,13.76470588,16.1793255,26B.11.4,11,8.163176471,16.89487059,22.716,28.53712941,37.26882353,43.08995294,48.91108235,57.64277647,69.28503529,80.92729412,86.74842353,92.56955294,3473.76612,14818.80671,35695.27785,19729.14927,13440.27468,38925.90116,53629.48087,30622.4867,51678.73268,65392.39788,57906.53153,0.635813246,0.635813246,0.439560654,-0.296460603,-0.127947143,0.531702048,0.160219532,-0.186788112,0.130827935,0.058839919,-0.060787913,2.452070202,10.46033415,25.19666672,13.92645831,9.487252719,27.4771067,37.85610414,21.61587296,36.47910542,46.15933968,40.87519873
42999,14,14,201,2.01,Movie-6475-Image Export-269merge.txt,26B.11.4,1,2210,22,11282,4,3760.666667,37,194.6919192,19469.19192,311,201,195,31,0.090950226,0.098101869,0.081935646,0.080813226,22,29.52826853,35.92925254,43.71780846,58.67778127,71.39764456,86.87485347,116.6029092,172.6353729,255.5937256,311,378.4169575,22,28.13035923,33.13932639,39.04020368,49.91886154,58.80754782,69.27897741,88.58375099,122.9393359,170.6191049,201,236.7905988,22,28.03579627,32.95386602,38.7346689,49.3616948,58.02077678,68.1988443,86.90949566,120.0754388,165.8979941,195,229.2071113,2.000904977,2.685602704,3.267773647,3.97614457,5.336757482,6.493631926,7.901287578,10.60506097,15.70122622,23.24630717,28.28552036,34.4171079,2.000904977,2.558462536,3.014029233,3.550715357,4.540131751,5.348559779,6.30093867,8.056712194,11.18136041,15.51784619,18.28099548,21.53615853,2.000904977,2.549862013,2.99716157,3.5229269,4.48945731,5.277002775,6.202700319,7.904438293,10.92088832,15.0884601,17.73529412,20.84643863,26B.11.4,11,10.51793891,21.76839095,29.26869231,36.76899367,48.0194457,55.51974706,63.02004842,74.27050045,89.27110317,104.2717059,111.7720072,119.2723086,3473.76612,14818.80671,35695.27785,19729.14927,13440.27468,38925.90116,53629.48087,30622.4867,51678.73268,65392.39788,57906.53153,0.635813246,0.635813246,0.439560654,-0.296460603,-0.127947143,0.531702048,0.160219532,-0.186788112,0.130827935,0.058839919,-0.060787913,3.159398145,13.47773823,32.46493596,17.94370589,12.22396023,35.40319517,48.77613418,27.85122093,47.00192429,59.47453382,52.66612144
43000,15,15,135,1.35,Movie-6475-Image Export-269merge.txt,26B.11.4,1,2210,22,11282,4,3760.666667,37,194.6919192,19469.19192,311,201,195,31,0.061085973,0.098101869,0.081935646,0.080813226,22,29.52826853,35.92925254,43.71780846,58.67778127,71.39764456,86.87485347,116.6029092,172.6353729,255.5937256,311,378.4169575,22,28.13035923,33.13932639,39.04020368,49.91886154,58.80754782,69.27897741,88.58375099,122.9393359,170.6191049,201,236.7905988,22,28.03579627,32.95386602,38.7346689,49.3616948,58.02077678,68.1988443,86.90949566,120.0754388,165.8979941,195,229.2071113,1.343891403,1.80376301,2.194773345,2.670544861,3.584389353,4.361394577,5.30683494,7.122802145,10.5455997,15.61319138,18.99773756,23.11596799,1.343891403,1.71837036,2.024347992,2.384808822,3.049342221,3.59231627,4.231973733,5.411224608,7.509868932,10.42243401,12.27828054,14.46458409,1.343891403,1.71259389,2.013018965,2.366144933,3.015307149,3.544255595,4.165992752,5.308951092,7.334924994,10.13404037,11.91176471,14.00133938,26B.11.4,11,7.06428733,14.62056109,19.65807692,24.69559276,32.25186652,37.28938235,42.32689819,49.88317195,59.95820362,70.03323529,75.07075113,80.10826697,3473.76612,14818.80671,35695.27785,19729.14927,13440.27468,38925.90116,53629.48087,30622.4867,51678.73268,65392.39788,57906.53153,0.635813246,0.635813246,0.439560654,-0.296460603,-0.127947143,0.531702048,0.160219532,-0.186788112,0.130827935,0.058839919,-0.060787913,2.121983829,9.052212246,21.80480774,12.05174277,8.210122545,23.77826542,32.76009012,18.70604391,31.56845661,39.94558242,35.37276813
43001,16,16,179,1.79,Movie-6475-Image Export-269merge.txt,26B.11.4,1,2210,22,11282,4,3760.666667,37,194.6919192,19469.19192,311,201,195,31,0.080995475,0.098101869,0.081935646,0.080813226,22,29.52826853,35.92925254,43.71780846,58.67778127,71.39764456,86.87485347,116.6029092,172.6353729,255.5937256,311,378.4169575,22,28.13035923,33.13932639,39.04020368,49.91886154,58.80754782,69.27897741,88.58375099,122.9393359,170.6191049,201,236.7905988,22,28.03579627,32.95386602,38.7346689,49.3616948,58.02077678,68.1988443,86.90949566,120.0754388,165.8979941,195,229.2071113,1.781900452,2.391656139,2.91010688,3.540944667,4.752634772,5.782886143,7.036470032,9.444308029,13.98268405,20.70193524,25.18959276,30.65006126,1.781900452,2.278431811,2.684135486,3.162079845,4.043201907,4.763145276,5.611283691,7.174882999,9.957529917,13.81937546,16.2800905,19.17896705,1.781900452,2.270772639,2.669114035,3.137332911,3.998073923,4.699420382,5.523797797,7.039275893,9.725567214,13.43698686,15.79411765,18.56473888,26B.11.4,11,9.366721719,19.385781,26.06515385,32.7445267,42.76358597,49.44295882,56.12233167,66.14139095,79.50013665,92.85888235,99.5382552,106.2176281,3473.76612,14818.80671,35695.27785,19729.14927,13440.27468,38925.90116,53629.48087,30622.4867,51678.73268,65392.39788,57906.53153,0.635813246,0.635813246,0.439560654,-0.296460603,-0.127947143,0.531702048,0.160219532,-0.186788112,0.130827935,0.058839919,-0.060787913,2.813593373,12.0025629,28.91155989,15.97971819,10.88601434,31.52821859,43.43745283,24.80282859,41.85743506,52.96488335,46.90167034
43002,17,17,174,1.74,Movie-6475-Image Export-269merge.txt,26B.11.4,1,2210,22,11282,4,3760.666667,37,194.6919192,19469.19192,311,201,195,31,0.078733032,0.098101869,0.081935646,0.080813226,22,29.52826853,35.92925254,43.71780846,58.67778127,71.39764456,86.87485347,116.6029092,172.6353729,255.5937256,311,378.4169575,22,28.13035923,33.13932639,39.04020368,49.91886154,58.80754782,69.27897741,88.58375099,122.9393359,170.6191049,201,236.7905988,22,28.03579627,32.95386602,38.7346689,49.3616948,58.02077678,68.1988443,86.90949566,120.0754388,165.8979941,195,229.2071113,1.732126697,2.324850102,2.828818978,3.442035598,4.619879611,5.621353011,6.83992059,9.180500542,13.59210628,20.12366889,24.48597285,29.7939143,1.732126697,2.214788464,2.609159635,3.073753593,3.930263307,4.630096525,5.454543923,6.974467272,9.679386623,13.43335939,15.82533937,18.64324171,1.732126697,2.207343235,2.594557777,3.049697913,3.88639588,4.568151656,5.369501769,6.842648074,9.453903326,13.06165203,15.35294118,18.04617075,26B.11.4,11,9.105081448,18.84427873,25.33707692,31.82987511,41.5690724,48.06187059,54.55466878,64.29386606,77.27946244,90.26505882,96.75785701,103.2506552,3473.76612,14818.80671,35695.27785,19729.14927,13440.27468,38925.90116,53629.48087,30622.4867,51678.73268,65392.39788,57906.53153,0.635813246,0.635813246,0.439560654,-0.296460603,-0.127947143,0.531702048,0.160219532,-0.186788112,0.130827935,0.058839919,-0.060787913,2.735001379,11.66729578,28.10397441,15.53335734,10.58193572,30.64754209,42.22411616,24.11001215,40.68823297,51.48541734,45.59156781
43003,18,18,66,0.66,Movie-6475-Image Export-269merge.txt,26B.11.4,1,2210,22,11282,4,3760.666667,37,194.6919192,19469.19192,311,201,195,31,0.029864253,0.098101869,0.081935646,0.080813226,22,29.52826853,35.92925254,43.71780846,58.67778127,71.39764456,86.87485347,116.6029092,172.6353729,255.5937256,311,378.4169575,22,28.13035923,33.13932639,39.04020368,49.91886154,58.80754782,69.27897741,88.58375099,122.9393359,170.6191049,201,236.7905988,22,28.03579627,32.95386602,38.7346689,49.3616948,58.02077678,68.1988443,86.90949566,120.0754388,165.8979941,195,229.2071113,0.657013575,0.881839694,1.073000302,1.30559971,1.752368128,2.132237349,2.594452638,3.482258826,5.155626521,7.633115787,9.287782805,11.30113991,0.657013575,0.840092176,0.989681241,1.165906535,1.49078953,1.75624351,2.068964936,2.645487586,3.671491478,5.095412182,6.002714932,7.071574442,0.657013575,0.837268124,0.984142605,1.156781967,1.474150162,1.73274718,2.036707567,2.595487201,3.58596333,4.954419734,5.823529412,6.84509925,26B.11.4,11,3.453651584,7.147829864,9.610615385,12.0734009,15.76757919,18.23036471,20.69315023,24.38732851,29.31289955,34.23847059,36.70125611,39.16404163,3473.76612,14818.80671,35695.27785,19729.14927,13440.27468,38925.90116,53629.48087,30622.4867,51678.73268,65392.39788,57906.53153,0.635813246,0.635813246,0.439560654,-0.296460603,-0.127947143,0.531702048,0.160219532,-0.186788112,0.130827935,0.058839919,-0.060787913,1.037414316,4.425525987,10.66012823,5.89196313,4.013837689,11.62492976,16.01604406,9.145177022,15.43346768,19.5289514,17.29335331
43004,19,19,62,0.62,Movie-6475-Image Export-269merge.txt,26B.11.4,1,2210,22,11282,4,3760.666667,37,194.6919192,19469.19192,311,201,195,31,0.028054299,0.098101869,0.081935646,0.080813226,22,29.52826853,35.92925254,43.71780846,58.67778127,71.39764456,86.87485347,116.6029092,172.6353729,255.5937256,311,378.4169575,22,28.13035923,33.13932639,39.04020368,49.91886154,58.80754782,69.27897741,88.58375099,122.9393359,170.6191049,201,236.7905988,22,28.03579627,32.95386602,38.7346689,49.3616948,58.02077678,68.1988443,86.90949566,120.0754388,165.8979941,195,229.2071113,0.61719457,0.828394864,1.007969981,1.226472454,1.646163999,2.003010843,2.437213084,3.271212837,4.843164307,7.170502709,8.724886878,10.61622234,0.61719457,0.789177499,0.929700559,1.095245533,1.400438649,1.649804509,1.943573122,2.485155005,3.448976843,4.786599322,5.638914027,6.642994173,0.61719457,0.786524601,0.924497599,1.086673969,1.384807727,1.627732199,1.913270745,2.438184946,3.368632219,4.654151872,5.470588235,6.43024475,26B.11.4,11,3.244339367,6.714628054,9.028153846,11.34167964,14.81196833,17.12549412,19.43901991,22.9093086,27.53636018,32.16341176,34.47693756,36.79046335,3473.76612,14818.80671,35695.27785,19729.14927,13440.27468,38925.90116,53629.48087,30622.4867,51678.73268,65392.39788,57906.53153,0.635813246,0.635813246,0.439560654,-0.296460603,-0.127947143,0.531702048,0.160219532,-0.186788112,0.130827935,0.058839919,-0.060787913,0.974540721,4.157312291,10.01405985,5.534874455,3.770574798,10.92038856,15.04537472,8.590923869,14.498106,18.34537859,16.24527129
43005,1,1,30,0.3,Movie-6477-Image Export-270merge.txt,26B.11.4,2,3268,33,11282,4,3760.666667,37,200.7988166,20079.88166,311,201,195,31,0.009179927,0.083084643,0.06691842,0.065796,33,42.34123735,49.99538867,59.03320368,75.74360267,89.43599886,105.6036102,135.4965916,188.91271,263.3867876,311,367.2203944,33,40.33674428,46.11321935,52.71692193,64.43724239,73.66506013,84.21435931,102.9373659,134.5309638,175.8212876,201,229.7844622,33,40.20114835,45.8551521,52.304351,63.71802951,72.67951426,82.90136768,100.9918237,131.3970374,170.95623,195,222.4253541,0.302937576,0.388689449,0.458953996,0.541920474,0.69532071,0.821015901,0.969433386,1.24384876,1.734204804,2.417871367,2.85495716,3.371056252,0.302937576,0.37028835,0.423315967,0.483937472,0.591529153,0.676239842,0.773081634,0.94495746,1.234984368,1.614026508,1.845165239,2.109404487,0.302937576,0.36904359,0.420946929,0.480150101,0.584926832,0.667192603,0.761028467,0.927097524,1.206215153,1.569365636,1.790085679,2.041848416,26B.11.4,11,1.061612607,2.197160343,2.954192166,3.71122399,4.846771726,5.60380355,6.360835373,7.496383109,9.010446756,10.5245104,11.28154223,12.03857405,3473.76612,14818.80671,35695.27785,19729.14927,13440.27468,38925.90116,53629.48087,30622.4867,51678.73268,65392.39788,57906.53153,0.50065821,0.50065821,0.439560654,-0.296460603,-0.127947143,0.531702048,0.160219532,-0.186788112,0.130827935,0.058839919,-0.060787913,0.318889179,1.360355573,3.276800292,1.811121414,1.233807346,3.57336914,4.923146958,2.81112179,4.744069707,6.002974102,5.315777069
43006,2,2,96,0.96,Movie-6477-Image Export-270merge.txt,26B.11.4,2,3268,33,11282,4,3760.666667,37,200.7988166,20079.88166,311,201,195,31,0.029375765,0.083084643,0.06691842,0.065796,33,42.34123735,49.99538867,59.03320368,75.74360267,89.43599886,105.6036102,135.4965916,188.91271,263.3867876,311,367.2203944,33,40.33674428,46.11321935,52.71692193,64.43724239,73.66506013,84.21435931,102.9373659,134.5309638,175.8212876,201,229.7844622,33,40.20114835,45.8551521,52.304351,63.71802951,72.67951426,82.90136768,100.9918237,131.3970374,170.95623,195,222.4253541,0.969400245,1.243806238,1.468652788,1.734145518,2.225026272,2.627250884,3.102186836,3.980316033,5.549455373,7.737188374,9.135862913,10.78738001,0.969400245,1.18492272,1.354611095,1.54859991,1.892893289,2.163967495,2.473861228,3.023863871,3.951949977,5.164884824,5.904528764,6.75009436,0.969400245,1.180939486,1.347030172,1.536480323,1.871765861,2.135016331,2.435291095,2.966712078,3.859888491,5.021970036,5.728274174,6.533914932,26B.11.4,11,3.397160343,7.030913097,9.453414933,11.87591677,15.50966952,17.93217136,20.35467319,23.98842595,28.83342962,33.67843329,36.10093513,38.52343696,3473.76612,14818.80671,35695.27785,19729.14927,13440.27468,38925.90116,53629.48087,30622.4867,51678.73268,65392.39788,57906.53153,0.50065821,0.50065821,0.439560654,-0.296460603,-0.127947143,0.531702048,0.160219532,-0.186788112,0.130827935,0.058839919,-0.060787913,1.020445372,4.353137835,10.48576093,5.795588524,3.948183506,11.43478125,15.75407027,8.995589727,15.18102306,19.20951713,17.01048662
43007,3,3,91,0.91,Movie-6477-Image Export-270merge.txt,26B.11.4,2,3268,33,11282,4,3760.666667,37,200.7988166,20079.88166,311,201,195,31,0.027845777,0.083084643,0.06691842,0.065796,33,42.34123735,49.99538867,59.03320368,75.74360267,89.43599886,105.6036102,135.4965916,188.91271,263.3867876,311,367.2203944,33,40.33674428,46.11321935,52.71692193,64.43724239,73.66506013,84.21435931,102.9373659,134.5309638,175.8212876,201,229.7844622,33,40.20114835,45.8551521,52.304351,63.71802951,72.67951426,82.90136768,100.9918237,131.3970374,170.95623,195,222.4253541,0.918910649,1.179024663,1.392160456,1.643825439,2.109139487,2.490414901,2.940614605,3.773007906,5.260421239,7.334209813,8.66003672,10.2255373,0.918910649,1.123207995,1.284058434,1.467943664,1.794305097,2.051260854,2.345014289,2.866370961,3.746119249,4.895880406,5.597001224,6.398526945,0.918910649,1.119432222,1.27687235,1.456455306,1.774278056,2.023817563,2.308453017,2.812195824,3.658852632,4.760409097,5.429926561,6.193606863,26B.11.4,11,3.220224908,6.664719706,8.961049572,11.25737944,14.70187424,16.9982041,19.29453397,22.73902876,27.33168849,31.92434823,34.22067809,36.51700796,3473.76612,14818.80671,35695.27785,19729.14927,13440.27468,38925.90116,53629.48087,30622.4867,51678.73268,65392.39788,57906.53153,0.50065821,0.50065821,0.439560654,-0.296460603,-0.127947143,0.531702048,0.160219532,-0.186788112,0.130827935,0.058839919,-0.060787913,0.967297175,4.126411906,9.939627552,5.493734955,3.742548948,10.83921972,14.93354577,8.527069429,14.39034478,18.20902144,16.12452377
43008,4,4,123,1.23,Movie-6477-Image Export-270merge.txt,26B.11.4,2,3268,33,11282,4,3760.666667,37,200.7988166,20079.88166,311,201,195,31,0.037637699,0.083084643,0.06691842,0.065796,33,42.34123735,49.99538867,59.03320368,75.74360267,89.43599886,105.6036102,135.4965916,188.91271,263.3867876,311,367.2203944,33,40.33674428,46.11321935,52.71692193,64.43724239,73.66506013,84.21435931,102.9373659,134.5309638,175.8212876,201,229.7844622,33,40.20114835,45.8551521,52.304351,63.71802951,72.67951426,82.90136768,100.9918237,131.3970374,170.95623,195,222.4253541,1.242044064,1.593626742,1.881711385,2.221873945,2.850814911,3.366165196,3.974676883,5.099779918,7.110239697,9.913272604,11.70532436,13.82133063,1.242044064,1.518182236,1.735595465,1.984143634,2.425269527,2.772583352,3.169634699,3.874325585,5.063435908,6.617508681,7.565177479,8.648558399,1.242044064,1.513078717,1.725882408,1.968615414,2.398200009,2.735489674,3.120216715,3.80109985,4.945482129,6.434399109,7.339351285,8.371578507,26B.11.4,11,4.352611689,9.008357405,12.11218788,15.21601836,19.87176408,22.97559455,26.07942503,30.73517075,36.9428317,43.15049266,46.25432313,49.35815361,3473.76612,14818.80671,35695.27785,19729.14927,13440.27468,38925.90116,53629.48087,30622.4867,51678.73268,65392.39788,57906.53153,0.50065821,0.50065821,0.439560654,-0.296460603,-0.127947143,0.531702048,0.160219532,-0.186788112,0.130827935,0.058839919,-0.060787913,1.307445633,5.577457851,13.4348812,7.425597797,5.058610117,14.65081347,20.18490253,11.52559934,19.4506858,24.61219382,21.79468598
43009,5,5,20,0.2,Movie-6477-Image Export-270merge.txt,26B.11.4,2,3268,33,11282,4,3760.666667,37,200.7988166,20079.88166,311,201,195,31,0.006119951,0.083084643,0.06691842,0.065796,33,42.34123735,49.99538867,59.03320368,75.74360267,89.43599886,105.6036102,135.4965916,188.91271,263.3867876,311,367.2203944,33,40.33674428,46.11321935,52.71692193,64.43724239,73.66506013,84.21435931,102.9373659,134.5309638,175.8212876,201,229.7844622,33,40.20114835,45.8551521,52.304351,63.71802951,72.67951426,82.90136768,100.9918237,131.3970374,170.95623,195,222.4253541,0.201958384,0.2591263,0.305969331,0.361280316,0.46354714,0.547343934,0.646288924,0.829232507,1.156136536,1.611914245,1.903304774,2.247370835,0.201958384,0.2468589,0.282210645,0.322624981,0.394352769,0.450826561,0.515387756,0.62997164,0.823322912,1.076017672,1.230110159,1.406269658,0.201958384,0.24602906,0.280631286,0.320100067,0.389951221,0.444795069,0.507352311,0.618065016,0.804143436,1.046243758,1.193390453,1.361232278,26B.11.4,11,0.707741738,1.464773562,1.969461444,2.474149327,3.231181151,3.735869033,4.240556916,4.997588739,6.006964504,7.016340269,7.521028152,8.025716034,3473.76612,14818.80671,35695.27785,19729.14927,13440.27468,38925.90116,53629.48087,30622.4867,51678.73268,65392.39788,57906.53153,0.50065821,0.50065821,0.439560654,-0.296460603,-0.127947143,0.531702048,0.160219532,-0.186788112,0.130827935,0.058839919,-0.060787913,0.212592786,0.906903716,2.184533528,1.207414276,0.82253823,2.382246093,3.282097972,1.874081193,3.162713138,4.001982734,3.543851379
43010,6,6,161,1.61,Movie-6477-Image Export-270merge.txt,26B.11.4,2,3268,33,11282,4,3760.666667,37,200.7988166,20079.88166,311,201,195,31,0.049265606,0.083084643,0.06691842,0.065796,33,42.34123735,49.99538867,59.03320368,75.74360267,89.43599886,105.6036102,135.4965916,188.91271,263.3867876,311,367.2203944,33,40.33674428,46.11321935,52.71692193,64.43724239,73.66506013,84.21435931,102.9373659,134.5309638,175.8212876,201,229.7844622,33,40.20114835,45.8551521,52.304351,63.71802951,72.67951426,82.90136768,100.9918237,131.3970374,170.95623,195,222.4253541,1.625764994,2.085966711,2.463053114,2.908306546,3.731554477,4.406118671,5.202625839,6.675321681,9.306899115,12.97590967,15.32160343,18.09133522,1.625764994,1.987214146,2.27179569,2.597131099,3.174539787,3.629153819,4.148871435,5.0712717,6.62774944,8.661942257,9.902386781,11.32047075,1.625764994,1.98053393,2.259081851,2.576805542,3.139107329,3.580600305,4.084186107,4.975423381,6.473354657,8.422262249,9.606793146,10.95791983,26B.11.4,11,5.697320991,11.79142717,15.85416463,19.91690208,26.01100826,30.07374572,34.13648317,40.23058935,48.35606426,56.48153917,60.54427662,64.60701408,3473.76612,14818.80671,35695.27785,19729.14927,13440.27468,38925.90116,53629.48087,30622.4867,51678.73268,65392.39788,57906.53153,0.50065821,0.50065821,0.439560654,-0.296460603,-0.127947143,0.531702048,0.160219532,-0.186788112,0.130827935,0.058839919,-0.060787913,1.711371926,7.300574911,17.5854949,9.719684921,6.621432755,19.17708105,26.42088868,15.0863536,25.45984076,32.21596101,28.5280036
43011,7,7,128,1.28,Movie-6477-Image Export-270merge.txt,26B.11.4,2,3268,33,11282,4,3760.666667,37,200.7988166,20079.88166,311,201,195,31,0.039167687,0.083084643,0.06691842,0.065796,33,42.34123735,49.99538867,59.03320368,75.74360267,89.43599886,105.6036102,135.4965916,188.91271,263.3867876,311,367.2203944,33,40.33674428,46.11321935,52.71692193,64.43724239,73.66506013,84.21435931,102.9373659,134.5309638,175.8212876,201,229.7844622,33,40.20114835,45.8551521,52.304351,63.71802951,72.67951426,82.90136768,100.9918237,131.3970374,170.95623,195,222.4253541,1.29253366,1.658408317,1.958203718,2.312194024,2.966701696,3.503001179,4.136249114,5.307088044,7.399273831,10.31625117,12.18115055,14.38317334,1.29253366,1.579896961,1.806148126,2.06479988,2.523857719,2.885289993,3.298481638,4.031818495,5.269266636,6.886513099,7.872705018,9.000125813,1.29253366,1.574585982,1.796040229,2.048640431,2.495687814,2.846688441,3.247054793,3.955616104,5.146517988,6.695960049,7.637698898,8.711886576,26B.11.4,11,4.529547124,9.374550796,12.60455324,15.83455569,20.67955936,23.90956181,27.13956426,31.98456793,38.44457283,44.90457772,48.13458017,51.36458262,3473.76612,14818.80671,35695.27785,19729.14927,13440.27468,38925.90116,53629.48087,30622.4867,51678.73268,65392.39788,57906.53153,0.50065821,0.50065821,0.439560654,-0.296460603,-0.127947143,0.531702048,0.160219532,-0.186788112,0.130827935,0.058839919,-0.060787913,1.360593829,5.80418378,13.98101458,7.727451366,5.264244675,15.246375,21.00542702,11.99411964,20.24136408,25.6126895,22.68064883
